0.000000 	 -69.913542 
0.010000 	 -69.779921 
0.020000 	 -69.649672 
0.030000 	 -69.522659 
0.040000 	 -69.398752 
0.050000 	 -69.277824 
0.060000 	 -69.159757 
0.070000 	 -69.044433 
0.080000 	 -68.931745 
0.090000 	 -68.821585 
0.100000 	 -68.713854 
0.110000 	 -68.608454 
0.120000 	 -68.505293 
0.130000 	 -68.404283 
0.140000 	 -68.305337 
0.150000 	 -68.208376 
0.160000 	 -68.113320 
0.170000 	 -68.020097 
0.180000 	 -67.928633 
0.190000 	 -67.838861 
0.200000 	 -67.750715 
0.210000 	 -67.664133 
0.220000 	 -67.579054 
0.230000 	 -67.495421 
0.240000 	 -67.413179 
0.250000 	 -67.332275 
0.260000 	 -67.252658 
0.270000 	 -67.174280 
0.280000 	 -67.097095 
0.290000 	 -67.021058 
0.300000 	 -66.946128 
0.310000 	 -66.872262 
0.320000 	 -66.799422 
0.330000 	 -66.727571 
0.340000 	 -66.656672 
0.350000 	 -66.586693 
0.360000 	 -66.517599 
0.370000 	 -66.449359 
0.380000 	 -66.381943 
0.390000 	 -66.315323 
0.400000 	 -66.249470 
0.410000 	 -66.184359 
0.420000 	 -66.119963 
0.430000 	 -66.056259 
0.440000 	 -65.993223 
0.450000 	 -65.930832 
0.460000 	 -65.869067 
0.470000 	 -65.807905 
0.480000 	 -65.747327 
0.490000 	 -65.687315 
0.500000 	 -65.627851 
0.510000 	 -65.568916 
0.520000 	 -65.510496 
0.530000 	 -65.452573 
0.540000 	 -65.395133 
0.550000 	 -65.338161 
0.560000 	 -65.281644 
0.570000 	 -65.225567 
0.580000 	 -65.169917 
0.590000 	 -65.114684 
0.600000 	 -65.059855 
0.610000 	 -65.005418 
0.620000 	 -64.951362 
0.630000 	 -64.897678 
0.640000 	 -64.844356 
0.650000 	 -64.791385 
0.660000 	 -64.738758 
0.670000 	 -64.686464 
0.680000 	 -64.634495 
0.690000 	 -64.582844 
0.700000 	 -64.531503 
0.710000 	 -64.480464 
0.720000 	 -64.429721 
0.730000 	 -64.379265 
0.740000 	 -64.329092 
0.750000 	 -64.279194 
0.760000 	 -64.229565 
0.770000 	 -64.180200 
0.780000 	 -64.131094 
0.790000 	 -64.082240 
0.800000 	 -64.033633 
0.810000 	 -63.985270 
0.820000 	 -63.937144 
0.830000 	 -63.889252 
0.840000 	 -63.841589 
0.850000 	 -63.794151 
0.860000 	 -63.746933 
0.870000 	 -63.699933 
0.880000 	 -63.653147 
0.890000 	 -63.606570 
0.900000 	 -63.560199 
0.910000 	 -63.514031 
0.920000 	 -63.468064 
0.930000 	 -63.422293 
0.940000 	 -63.376716 
0.950000 	 -63.331330 
0.960000 	 -63.286133 
0.970000 	 -63.241121 
0.980000 	 -63.196293 
0.990000 	 -63.151645 
1.000000 	 -63.107177 
1.010000 	 -63.062884 
1.020000 	 -63.018765 
1.030000 	 -62.974819 
1.040000 	 -62.931042 
1.050000 	 -62.887434 
1.060000 	 -62.843992 
1.070000 	 -62.800714 
1.080000 	 -62.757599 
1.090000 	 -62.714645 
1.100000 	 -62.671851 
1.110000 	 -62.629214 
1.120000 	 -62.586734 
1.130000 	 -62.544408 
1.140000 	 -62.502236 
1.150000 	 -62.460216 
1.160000 	 -62.418347 
1.170000 	 -62.376628 
1.180000 	 -62.335057 
1.190000 	 -62.293633 
1.200000 	 -62.252355 
1.210000 	 -62.211222 
1.220000 	 -62.170232 
1.230000 	 -62.129385 
1.240000 	 -62.088680 
1.250000 	 -62.048116 
1.260000 	 -62.007692 
1.270000 	 -61.967406 
1.280000 	 -61.927258 
1.290000 	 -61.887247 
1.300000 	 -61.847373 
1.310000 	 -61.807634 
1.320000 	 -61.768029 
1.330000 	 -61.728558 
1.340000 	 -61.689220 
1.350000 	 -61.650015 
